Latitude,Longitude,wname,distance_to_wetland
-37.3798,148.0966,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",961816.5283812359
-38.2926,143.2202,Bulloo Lake,1037322.6760022191
-37.1612,143.2046,Bulloo Lake,912650.0197073523
-42.2502,146.8891,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1488733.1876556154
-36.5031,146.4063,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",860436.5407962853
-37.7037,144.8329,Lake Numalla Aggregation,991904.4988245312
-27.4418,152.9246,Pine River and Hayes Inlet,17275.226647521962
-37.9186,147.7259,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1017946.820079542
-38.0519,146.1107,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1033025.5693271541
-37.7235,145.1428,Lake Numalla Aggregation,995769.1285009256
-37.5461,143.8241,Bulloo Lake,960412.0697799036
-35.9654,144.3923,Bulloo Lake,796870.596594888
-38.1435,144.3145,Bulloo Lake,1031957.2451949521
-35.9347,144.3251,Bulloo Lake,792218.509503283
-37.6781,145.1501,Lake Numalla Aggregation,990823.1045160732
-37.8839,147.8431,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1014950.6250382045
-38.5515,143.7476,Bulloo Lake,1069668.973025046
-28.8699,153.3828,Upper Coomera River,71078.56617291614
-28.0392,153.1827,Upper Coomera River,12781.696691830937
-30.5835,151.7774,Upper Coomera River,294493.68644677586
-35.2351,149.1312,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",746528.0108105573
-37.8192,144.9659,Lake Numalla Aggregation,1005249.0501343984
-38.3374,142.7272,Bulloo Lake,1040547.8222156712
-38.1401,145.1212,Lake Numalla Aggregation,1041443.4643989739
-35.2918,149.1168,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",752218.5631774182
-38.3472,142.6181,Bulloo Lake,1041518.5016670192
-30.9659,151.3469,Dalrymple and Blackfellow Creeks,346205.058721045
-28.6729,152.8049,Upper Coomera River,60362.3754748168
-31.3253,152.9604,Upper Coomera River,344840.10464451247
-36.8826,143.5038,Bulloo Lake,884251.0493297938
-34.5706,149.1658,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",676855.5824563258
-41.2557,146.9411,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1380922.6224897364
-27.6411,152.4529,Dalrymple and Blackfellow Creeks,32103.452846294553
-36.5918,149.4442,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",899087.8319913549
-37.7297,145.2124,Lake Numalla Aggregation,996941.6739117291
-26.1848,152.5812,Noosa River Wetlands,39990.65974962645
-37.6105,141.4486,Bulloo Lake,963541.0944877568
-37.7129,147.8242,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",996011.1686596972
-38.0441,140.8939,Bulloo Lake,1016460.5814269814
-38.1092,144.0631,Bulloo Lake,1024817.6563782304
-37.7368,142.0399,Bulloo Lake,974560.6778832249
-38.0386,145.3664,Lake Numalla Aggregation,1032084.6553452755
-36.3011,146.8577,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",836610.6283877065
-37.0353,145.1343,Lake Numalla Aggregation,919910.8586591296
-38.6542,143.3116,Bulloo Lake,1077555.217306011
-34.8392,148.9068,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",698573.1303481072
-17.2199,145.6061,Lake Barrine,4039.0335618982394
-37.9961,145.3794,Lake Numalla Aggregation,1027530.2796491425
-35.2801,148.2225,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",732904.3771265273
-37.2177,141.5001,Bulloo Lake,919916.1405942079
-35.0658,138.7639,Bulloo Lake,754677.671912262
-37.7811,145.0484,Lake Numalla Aggregation,1001511.1940040562
-33.9263,151.2141,Upper Coomera River,661906.7330384763
-37.3614,145.4701,Lake Numalla Aggregation,958693.3937090057
-34.7755,150.7021,Balonne River Floodplain,749094.1874385488
-38.0172,146.9245,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1026303.0307802024
-38.3499,146.1076,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1065777.4621783597
-27.5085,153.1075,Moreton Bay,8781.249510761805
-38.1401,144.2617,Bulloo Lake,1030831.4273818611
-37.7991,147.7441,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1004922.8628987238
-37.8626,145.0612,Lake Numalla Aggregation,1010557.6007515363
-35.5023,138.8312,Bulloo Lake,795709.6373190901
-35.7281,149.6482,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",812840.235580103
-28.0708,152.3456,Dalrymple and Blackfellow Creeks,7845.124955964467
-34.8918,139.3361,Bulloo Lake,714990.0289232346
-37.9843,145.4011,Lake Numalla Aggregation,1026421.822892003
-38.5521,143.9736,Bulloo Lake,1072075.2437349593
-36.4529,145.3885,Lake Numalla Aggregation,857986.9478032928
-27.9161,152.2727,Dalrymple and Blackfellow Creeks,3880.969292188023
-37.6973,144.9791,Lake Numalla Aggregation,991892.0754050949
-26.5997,152.7356,Obi Obi Creek,11523.704881473519
-28.7301,153.0602,Upper Coomera River,54870.09297300635
-35.5422,138.9055,Bulloo Lake,796951.6972893273
-17.4089,145.3911,Bromfield Swamp,15936.703909048976
-37.4717,147.7906,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",969225.3179106043
-38.0689,144.2767,Bulloo Lake,1023300.9885513261
-35.1066,147.3426,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",704875.7111937898
-35.3653,149.2388,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",763180.7412605284
-38.5519,143.7551,Bulloo Lake,1069783.9969882222
-38.1618,146.3139,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1043882.614128642
-36.4954,148.1179,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",864924.1782494364
-33.0789,151.4477,Upper Coomera River,565178.6491261823
-36.1866,147.7652,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",827349.2730825386
-38.1455,144.3681,Bulloo Lake,1032964.7903755866
-38.3751,142.6001,Bulloo Lake,1044581.6063518908
-37.3343,143.9221,Bulloo Lake,938396.3962358666
-29.4702,149.8429,Balonne River Floodplain,185909.5106233921
-38.2558,146.8531,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1052629.0050710577
-41.4966,147.0713,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1407130.1927143761
-37.0616,147.3863,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",921666.0099237816
-32.2821,151.8551,Upper Coomera River,468956.82549318776
-33.7119,149.9646,Balonne River Floodplain,616368.8018851724
-37.3772,146.0489,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",959292.5255844797
-37.7408,145.2096,Lake Numalla Aggregation,998141.8485294789
-30.5393,151.7958,Upper Coomera River,289300.1494734705
-38.1106,144.0633,Bulloo Lake,1024972.8807087445
-36.3953,145.3631,Lake Numalla Aggregation,851383.6129072489
-33.3901,148.0111,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",522269.85210537823
-37.7052,145.1099,Lake Numalla Aggregation,993537.4314356719
-36.6182,146.6811,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",872060.8041048105
-37.8451,147.9658,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1011672.7972351741
-36.5979,143.9418,Bulloo Lake,858085.5167367833
-36.1495,144.7464,Lake Numalla Aggregation,819765.9753606048
-37.5743,147.6559,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",979609.6972242466
-35.2357,149.0741,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",745155.7414237886
-37.3872,145.4741,Lake Numalla Aggregation,961565.8814046973
-32.9424,150.6388,Balonne River Floodplain,555418.5340634204
-35.0691,138.8812,Bulloo Lake,750259.4786494124
-35.8302,145.4145,Lake Numalla Aggregation,789727.8432867407
-38.7317,143.3711,Bulloo Lake,1086423.1201117889
-36.6223,146.8846,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",872180.0383189528
-36.7979,146.4259,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",892925.2639634141
-34.4338,148.7177,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",650469.8008023225
-35.2864,148.2159,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",733495.5477769643
-36.3295,147.4209,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",840854.4402194679
-35.2964,149.1435,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",753383.4004355632
-36.3574,146.3238,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",844812.8553329742
-35.7847,148.6923,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",795992.9490632121
-19.2597,146.8181,Burdekin - Townsville Coastal Aggregation,2109.4883196499527
-33.2836,149.3924,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",551018.3372795656
-36.0908,146.9562,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",813245.326489897
-37.5464,143.8237,Bulloo Lake,960440.3913483674
-37.7591,145.0839,Lake Numalla Aggregation,999304.7843685182
-37.9784,146.1916,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1024412.1190188477
-35.5543,143.7651,Bulloo Lake,741251.6137241346
-38.2757,142.9338,Bulloo Lake,1034228.779456581
-43.1665,146.9259,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1587515.2469905457
-37.8304,145.2682,Lake Numalla Aggregation,1008432.1962577002
-35.2991,148.0592,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",732677.4554727332
-37.8714,144.8379,Lake Numalla Aggregation,1010407.3047644995
-26.0253,152.7804,Wide Bay Military Training Area C,14258.80333743681
-33.2096,149.0873,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",532024.8770551138
-37.7276,145.1428,Lake Numalla Aggregation,996220.2609608802
-34.4355,148.7159,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",650609.6958220514
-37.5957,141.6921,Bulloo Lake,960334.3494094601
-37.5976,144.2339,Bulloo Lake,971396.8087530604
-35.3659,149.2389,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",763247.2193157217
-36.1431,146.9509,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",819046.3961863948
-41.2551,148.0344,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1384360.6239676913
-35.3353,149.2731,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",760893.8552032831
-26.1945,152.6578,Noosa River Wetlands,32348.433475221427
-37.7144,145.1121,Lake Numalla Aggregation,994564.2912929797
-36.4182,145.3803,Lake Numalla Aggregation,854082.1600380968
-36.3589,146.3272,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",844957.0353091477
-27.9376,153.2634,Lake Coombabah,4619.745058479713
-37.2531,144.4465,Bulloo Lake,937382.4680726674
-38.6949,143.7963,Bulloo Lake,1085813.499099739
-37.7231,145.4281,Lake Numalla Aggregation,997998.8691036617
-41.7849,146.5012,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1438930.831562116
-38.0088,146.7573,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1025527.525455317
-42.1805,146.5019,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1481739.1193700053
-32.7367,149.2387,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",489815.66354873625
-36.4586,144.6681,Lake Numalla Aggregation,853720.1254823597
-34.7369,149.7245,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",711821.7196009039
-34.1965,140.4301,Bulloo Lake,607437.5757898852
-27.2471,153.0299,Pine River and Hayes Inlet,561.241991488323
-37.7329,144.9681,Lake Numalla Aggregation,995755.3008896512
-36.9797,143.9656,Bulloo Lake,900175.2787195871
-37.7309,142.6601,Bulloo Lake,973619.1801813887
-38.5859,143.3276,Bulloo Lake,1070157.9982117957
-26.7621,152.8452,Obi Obi Creek,6143.130094010257
-38.3337,142.6211,Bulloo Lake,1040033.8037989995
-34.6479,149.9283,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",709915.6537323927
-38.5777,143.3359,Bulloo Lake,1069309.5041026836
-36.1669,145.8898,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",827578.3306551003
-37.4008,144.8923,Lake Numalla Aggregation,958764.6811356597
-35.3513,149.2369,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",761640.9231891568
-37.7041,145.1491,Lake Numalla Aggregation,993677.2448248309
-37.8421,144.9662,Lake Numalla Aggregation,1007772.4212329665
-38.6251,146.3011,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1094863.2514493498
-36.0983,147.0202,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",814102.807268817
-37.7317,142.0508,Bulloo Lake,973973.8166520563
-38.6928,146.0803,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1103579.4483602557
-27.6829,152.9035,Greenbank Army Training Area C,3272.673212996879
-37.5552,143.8383,Bulloo Lake,961570.3753011249
-36.8475,145.0897,Lake Numalla Aggregation,898879.3483922904
-37.3726,143.8442,Bulloo Lake,941642.7621303796
-37.8414,144.9315,Lake Numalla Aggregation,1007521.0691979208
-27.2119,153.0301,Pine River and Hayes Inlet,588.7926282838014
-37.8597,144.1329,Bulloo Lake,998519.4200179802
-37.7188,145.1381,Lake Numalla Aggregation,995220.3058210778
-36.7985,147.2237,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",892028.7160092682
-35.4396,149.8029,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",787290.4864351859
-38.2669,146.4574,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1054788.7756306953
-37.9699,145.9374,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1025345.199062024
-36.0923,147.0591,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",813474.1529735327
-37.7527,145.1176,Lake Numalla Aggregation,998815.0697975933
-36.6393,149.5848,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",907586.5132063568
-34.1757,142.1619,Bulloo Lake,579306.2934860913
-36.1369,146.8784,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",818385.8967827547
-38.3304,143.8034,Bulloo Lake,1046033.7098672454
-37.2469,145.7058,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",948281.6967860687
-35.2991,149.1418,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",753628.5203958167
-42.9774,147.3239,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1567530.2091277943
-34.5,116.0,Muncoonie Lakes Area,2385133.9035978
-37.7362,145.2199,Lake Numalla Aggregation,997711.7474678161
-34.8928,138.6269,Bulloo Lake,743399.7929304866
-34.9104,138.5442,Bulloo Lake,748729.933268649
-36.6993,146.9092,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",880694.4090270855
-36.9781,143.9655,Bulloo Lake,899998.955557145
-36.8444,144.4987,Bulloo Lake,894052.8856237414
-37.5529,143.8429,Bulloo Lake,961371.3039998836
-36.6944,147.1595,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",880356.9417453182
-28.4365,153.3056,Upper Coomera River,22600.848159890942
-36.2106,144.6205,Lake Numalla Aggregation,826102.6168639602
-35.1264,150.0357,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",762695.2338129436
-36.7462,146.9761,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",885881.8287313426
-27.2682,152.7549,Pine River and Hayes Inlet,24141.257158304797
-33.0949,149.7223,Balonne River Floodplain,544085.3668422395
-37.6121,143.8088,Bulloo Lake,967468.8927153129
-38.1475,145.9604,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1044646.4186265698
-37.1815,145.3591,Lake Numalla Aggregation,937861.7184640227
-37.4755,145.1529,Lake Numalla Aggregation,968542.1108839425
-36.9089,149.2401,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",928465.8484398453
-42.6857,146.7153,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1535887.91724084
-41.5156,146.3369,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1410245.0377935017
-36.6566,141.9781,Bulloo Lake,855369.813134281
-33.6379,148.5211,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",560117.0015917328
-35.2913,149.0981,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",751697.7531744727
-37.8093,145.2114,Lake Numalla Aggregation,1005687.2117410202
-37.5805,141.4066,Bulloo Lake,960566.9608041564
-33.6169,149.7157,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",597502.196467609
-28.7829,153.4349,Upper Coomera River,63270.16273320548
-35.4401,149.8036,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",787364.6569350475
-38.5188,143.5172,Bulloo Lake,1064110.4272289926
-37.7325,145.1799,Lake Numalla Aggregation,997015.5614481699
-33.5621,149.6416,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",588999.1989616452
-36.4041,145.8974,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",853601.6686860803
-36.5042,148.8316,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",876656.94429599
-41.2401,146.1292,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1381238.1115640986
-36.9109,149.2042,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",927926.4162080103
-41.3349,146.4617,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1390233.6564345148
-41.9108,146.4775,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1452626.6455668896
-36.5907,144.8022,Lake Numalla Aggregation,868851.9059830239
-37.8316,145.0064,Lake Numalla Aggregation,1006831.0149265912
-36.4656,147.2475,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",855244.7238614048
-29.4352,153.3643,Upper Coomera River,133197.9300634411
-34.8304,138.5815,Bulloo Lake,739293.054296786
-35.2943,149.1016,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",752105.6370096604
-33.7508,150.1922,Balonne River Floodplain,626197.8202303717
-38.5183,142.8361,Bulloo Lake,1060657.1315271952
-33.7523,149.9302,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",619920.8161384802
-38.3147,142.6289,Bulloo Lake,1037946.4628406044
-38.7569,143.4734,Bulloo Lake,1089877.5405455795
-36.5591,145.9862,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",869770.5379725812
-37.7422,142.0109,Bulloo Lake,975225.8930014829
-37.5253,143.6521,Bulloo Lake,956309.3109532412
-37.7958,145.3757,Lake Numalla Aggregation,1005512.2792414976
-33.4805,149.4678,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",573886.2793501047
-27.4308,152.6387,Greenbank Army Training Area C,36544.0902829561
-37.8413,144.9146,Lake Numalla Aggregation,1007428.8658768455
-36.7264,146.9583,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",883686.8079304585
-34.4733,144.2917,Lake Numalla Aggregation,632663.4734001925
-28.0861,153.3655,Lake Coombabah,13679.092360463792
-35.0191,149.2715,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",727304.1131147259
-33.2345,148.8607,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",526929.4958543251
-36.3143,146.7359,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",838265.4270341225
-36.4822,145.9445,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",861710.9414274048
-35.1094,147.3648,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",705297.3543994265
-35.4151,149.0699,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",764254.6887282219
-38.1639,146.4357,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1043543.2183334839
-33.4964,151.3791,Upper Coomera River,611596.2709453631
-38.5915,146.3695,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1090847.432496549
-21.1592,148.8596,Sand Bay,20932.328602507565
-37.8751,145.0708,Lake Numalla Aggregation,1011990.6664691414
-38.1455,144.2679,Bulloo Lake,1031506.380908542
-35.1075,147.3767,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",705148.225526719
-27.6412,153.0301,Karawatha Forest Park,3092.404619330226
-38.0676,145.9234,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1036184.1979030495
-37.3008,143.2838,Bulloo Lake,928552.3336401146
-35.9031,144.3902,Bulloo Lake,790088.8575988435
-35.0417,148.9276,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",720796.2532481626
-36.6879,146.6714,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",879802.337223226
-37.7693,144.9842,Lake Numalla Aggregation,999850.0517802241
-37.8263,145.1425,Lake Numalla Aggregation,1007076.8242022777
-41.4673,146.2186,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1405472.3593743148
-28.8163,153.3461,Upper Coomera River,64403.79776691331
-28.6023,153.0374,Upper Coomera River,41906.3339374337
-41.1712,147.2072,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1371934.6563180923
-35.1145,139.2783,Bulloo Lake,739823.364379257
-32.5146,151.5262,Upper Coomera River,502981.0521796974
-37.5769,144.7747,Lake Numalla Aggregation,977694.793721066
-36.0821,146.8812,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",812305.3828006255
-36.7373,143.9043,Bulloo Lake,872828.8494336862
-29.0346,151.7276,Dalrymple and Blackfellow Creeks,130739.19478248928
