Platypus_ID,Latitude,Longitude,Nearest_Wetland,Distance (m)
27702,-37.7793,144.9899,Lake Numalla Aggregation,1000982.0584809413
27703,-38.5168,145.2017,Lake Numalla Aggregation,1083329.0897139774
27705,-17.3391,145.6225,Lake Eacham,5701.689904418227
27706,-38.3691,143.9362,Bulloo Lake,1051680.1464820511
27707,-41.6983,146.7635,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1429069.5809426797
27709,-37.7778,145.4063,Lake Numalla Aggregation,1003805.487717161
27710,-36.0404,148.7106,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",824096.0719271074
27711,-29.4499,152.6653,Upper Coomera River,143489.185523517
27712,-35.2871,149.1251,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",751925.2274998853
27714,-37.9201,147.7117,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1018020.6006813599
27715,-41.7536,146.4848,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1435582.5828054908
27716,-37.2349,147.7176,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",942620.7541856486
27717,-35.5125,138.8011,Bulloo Lake,797885.283452956
27718,-26.4717,152.9501,Lake Weyba,7737.501112274488
27720,-37.1445,143.1898,Bulloo Lake,910717.7612287911
27722,-26.6852,152.9505,Coolum Creek and Lower Maroochy River,3147.2374200037025
27723,-36.2667,143.3511,Bulloo Lake,815005.298508534
27724,-35.5335,149.7945,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",796819.4971923827
27725,-36.7301,146.9657,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",884097.27482458
27726,-26.5113,152.7009,Conondale Range Aggregation,20214.034304998433
27727,-21.1399,148.6147,"Broken River, Urannah Creek and Massey Creek Aggregation",12859.53265255369
27728,-37.2105,145.4301,Lake Numalla Aggregation,941723.6589128448
27729,-37.0801,143.8607,Bulloo Lake,909806.164489889
27730,-38.1641,144.3473,Bulloo Lake,1034675.8939482912
27731,-42.9005,147.3329,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1559270.3382768806
27732,-37.0995,144.4201,Bulloo Lake,920267.6700394158
27733,-38.2293,142.7012,Bulloo Lake,1028609.5215557064
27734,-36.5029,144.6161,Lake Numalla Aggregation,858475.9602127925
27735,-36.7302,146.4227,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",885458.8495384316
27736,-35.4671,148.9061,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",766043.0581634082
27737,-35.4109,143.6189,Bulloo Lake,723511.1564215533
27738,-36.7415,143.9009,Bulloo Lake,873243.2851226712
27739,-37.6287,145.2122,Lake Numalla Aggregation,985831.4632527467
27740,-37.7443,142.0325,Bulloo Lake,975405.0475434379
27741,-37.7813,145.0624,Lake Numalla Aggregation,1001616.7155471627
27742,-36.9162,142.5107,Bulloo Lake,883542.5759622933
27743,-35.2983,149.1429,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",753570.9987310093
27745,-25.2181,152.0428,Coalstoun Lakes,43925.22975636911
27746,-41.5803,147.1189,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1416253.162483168
27747,-33.8074,150.6328,Balonne River Floodplain,644941.4248895091
27748,-37.2369,145.7441,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",946761.2363830267
27749,-35.9603,144.3932,Bulloo Lake,796336.918534066
27750,-17.2745,145.5809,Lake Eacham,4487.620440437952
27751,-38.1119,144.6634,Bulloo Lake,1034099.0900231848
27752,-34.9729,138.8024,Bulloo Lake,743874.6684468584
27754,-38.0661,145.7382,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1037718.6586638095
27756,-36.1049,146.9126,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",814817.0586899985
27757,-36.9938,143.6324,Bulloo Lake,897743.0711865834
27758,-34.7795,149.2688,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",701893.6774510719
27759,-36.3524,146.3282,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",844231.9945741857
27760,-37.5431,143.8255,Bulloo Lake,960099.3994278513
27761,-37.4781,145.7504,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",973151.027306736
27762,-37.8451,144.9318,Lake Numalla Aggregation,1007930.0469574587
27763,-37.9357,145.2114,Lake Numalla Aggregation,1019582.1857687226
27764,-37.5869,146.6222,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",979295.8330807884
27765,-37.8567,144.8697,Lake Numalla Aggregation,1008921.5315402569
27766,-35.2973,149.1218,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",752931.6876912394
27767,-33.9847,151.0435,Upper Coomera River,672836.2597914558
27768,-34.4247,150.1923,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",697647.1014478474
27769,-37.7203,145.1432,Lake Numalla Aggregation,995419.7244671473
27770,-37.8841,145.1378,Lake Numalla Aggregation,1013403.2545367996
27771,-37.7505,145.6966,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1003577.6254890527
27772,-37.3992,144.8942,Lake Numalla Aggregation,958597.3024767012
27773,-36.1376,146.8787,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",818463.3113382241
27774,-42.7832,147.0981,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1546310.0639418561
27776,-37.0901,143.4712,Bulloo Lake,906796.5056975362
27778,-35.2356,149.0764,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",745202.2151181387
27779,-37.7809,144.9916,Lake Numalla Aggregation,1001167.4653704995
27780,-27.4996,152.7343,Greenbank Army Training Area C,24434.02648354164
27781,-42.8759,147.3528,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1556662.339745326
27782,-34.7397,149.7304,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",712312.2494491423
27783,-38.3931,142.5107,Bulloo Lake,1046556.893559965
27784,-27.4509,153.0526,Moreton Bay,10671.354483967878
27785,-36.6669,141.9758,Bulloo Lake,856517.1784169326
27786,-35.6281,145.5476,Lake Numalla Aggregation,769179.9749751745
27787,-37.5614,144.7461,Lake Numalla Aggregation,975883.4521850769
27788,-34.2304,142.2207,Bulloo Lake,585305.4208100305
27789,-27.3916,152.6492,Pine River and Hayes Inlet,35939.854314918506
27790,-34.8791,146.8366,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",678692.9968328995
27792,-36.8157,144.5184,Bulloo Lake,891319.9152388452
27793,-37.7528,145.1174,Lake Numalla Aggregation,998824.7713199209
27794,-36.2941,146.6987,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",836116.022057097
27795,-37.7398,142.0357,Bulloo Lake,974901.2302371407
27796,-36.5102,145.9545,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",864693.9767493061
27797,-37.9439,145.9656,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1022257.1157025993
27798,-37.5869,145.1312,Lake Numalla Aggregation,980656.6300632878
27799,-35.2949,149.1243,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",752738.1828510598
27800,-35.1235,139.2879,Bulloo Lake,740401.5623924725
27801,-42.8952,147.2949,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558627.7833325414
27802,-35.2958,149.0748,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",751602.180269024
27803,-37.2691,144.4781,Bulloo Lake,939668.499332212
27804,-36.1119,146.8904,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",815604.7681775473
27805,-34.8342,138.5744,Bulloo Lake,739976.6274802227
27806,-35.7243,148.4857,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",785704.6413176131
27807,-37.8192,144.9678,Lake Numalla Aggregation,1005258.9073080114
27808,-35.8167,145.5762,Lake Numalla Aggregation,790274.3398128139
27809,-37.7867,145.5191,Lake Numalla Aggregation,1005843.2672676392
27810,-35.7446,144.1811,Bulloo Lake,768856.2025215904
27811,-36.1202,144.7342,Lake Numalla Aggregation,816469.7441246345
27813,-28.6981,153.4037,Upper Coomera River,53311.00831136191
27814,-27.5378,152.9563,Greenbank Army Training Area C,10412.969683323601
27815,-36.0559,146.3845,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",811081.337874223
27816,-35.2925,149.1023,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",751930.6719127675
27817,-37.5836,144.7417,Lake Numalla Aggregation,978317.858518665
27819,-36.3915,145.3823,Lake Numalla Aggregation,851163.8122000563
27820,-35.0376,138.5805,Bulloo Lake,759590.768574595
27821,-34.2164,140.3701,Bulloo Lake,611204.8729211391
27822,-38.1127,142.6675,Bulloo Lake,1015726.8200632397
27823,-37.0769,148.6008,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",935051.4708446832
27824,-27.4421,152.9838,Moreton Bay,14039.452781332468
27825,-38.1671,146.4399,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1043877.879443918
27826,-35.2794,149.1164,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",750883.784012789
27827,-35.0884,139.3072,Bulloo Lake,736122.1388823884
27828,-37.7548,147.8491,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1000806.4075069714
27829,-38.4303,146.0342,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1075110.8348629612
27830,-36.4801,148.5908,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",869850.7643348548
27831,-35.2862,149.0336,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",749567.5834503253
27832,-27.3456,152.9726,Pine River and Hayes Inlet,5680.59027366316
27834,-36.2355,147.9396,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",834379.4765419654
27835,-38.1211,145.1258,Lake Numalla Aggregation,1039384.022475072
27836,-17.2201,145.6069,Lake Barrine,3962.8710383202174
27837,-36.0975,145.4392,Lake Numalla Aggregation,819430.8281800176
27838,-37.6015,145.1052,Lake Numalla Aggregation,982091.1902484474
27839,-36.3792,148.1776,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",852881.3005160015
27840,-38.2433,145.9438,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1055289.8966300979
27841,-24.1149,148.0902,Fairbairn Dam,38116.86376877133
27842,-35.2801,149.1119,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",750845.5722839026
27843,-35.3516,149.2367,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",761667.6250491228
27845,-34.5003,150.3871,Balonne River Floodplain,711406.6058789328
27846,-37.8796,145.4339,Lake Numalla Aggregation,1015225.5695979709
27847,-42.7544,146.9684,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1543149.8156072905
27848,-34.2845,142.2494,Bulloo Lake,591306.332896937
27849,-33.6154,151.2049,Upper Coomera River,629065.8331882801
27850,-26.3863,152.8544,Noosa River Wetlands,14382.447904161105
27851,-34.6311,139.6092,Bulloo Lake,678544.3231668441
27852,-38.2371,145.9426,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1054619.5861379998
27853,-35.2999,149.1004,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",752674.414892662
27854,-43.0358,147.0489,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1573479.8566970413
27855,-17.3421,145.8688,Russell River,6987.845369202671
27856,-36.8241,146.1237,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",897775.288767502
27857,-37.2483,145.2487,Lake Numalla Aggregation,944255.9085081526
27858,-27.3854,152.9607,Pine River and Hayes Inlet,10057.56490777949
27859,-38.3957,146.2811,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1069768.3823566865
27860,-43.2336,147.2567,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1594964.3473565811
27862,-37.7124,145.1451,Lake Numalla Aggregation,994563.3191705296
27863,-35.2988,149.1431,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",753629.4414026305
27864,-38.1269,146.2369,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1040467.7566468666
27866,-34.8415,148.3219,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",686523.2847981217
27867,-37.1929,144.3798,Bulloo Lake,929710.2449977575
27868,-38.2443,143.9921,Bulloo Lake,1038696.046962597
27869,-37.7771,144.1109,Bulloo Lake,989216.8301468239
27870,-35.9676,144.9619,Lake Numalla Aggregation,800773.6213805991
27871,-38.5342,143.9768,Bulloo Lake,1070158.1558342366
27872,-35.2351,149.0667,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",744908.0191505451
27873,-27.3792,153.0006,Pine River and Hayes Inlet,7743.07883513681
27874,-36.2169,145.3133,Lake Numalla Aggregation,831227.8403497842
27875,-34.8629,138.7181,Bulloo Lake,736544.0819758484
27877,-41.2787,146.4213,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1384253.0686699734
27878,-27.2499,152.9998,Pine River and Hayes Inlet,2052.601795357784
27879,-38.2154,146.1645,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1050634.936275203
27880,-36.7847,145.1322,Lake Numalla Aggregation,892260.022701631
27881,-36.8083,147.2319,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",893134.9776482271
27882,-30.3459,152.7052,Upper Coomera River,239128.36095728804
27883,-33.4279,150.7893,Balonne River Floodplain,610759.2222217136
27884,-37.2906,144.9514,Lake Numalla Aggregation,946908.8957498368
27885,-35.2992,149.1424,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",753654.3981638874
27887,-37.7569,144.9801,Lake Numalla Aggregation,998462.4092355926
27888,-33.2045,151.2613,Upper Coomera River,583886.0183892929
27889,-38.0163,144.1872,Bulloo Lake,1016320.988862092
27890,-36.3233,145.0468,Lake Numalla Aggregation,840692.566721369
27892,-41.0799,145.9221,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1365005.4797193897
27893,-37.7403,142.0358,Bulloo Lake,974956.1542686955
27894,-37.4109,148.5962,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",971388.5825242996
27895,-32.2466,148.5991,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",415215.818849349
27896,-36.0943,145.4422,Lake Numalla Aggregation,819113.2524698001
27897,-36.3584,146.3273,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",844901.1167413689
27898,-38.3848,142.5875,Bulloo Lake,1045645.0642276224
27899,-35.0779,147.8222,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",705450.8045677528
27900,-36.6091,145.1775,Lake Numalla Aggregation,873243.9702427769
27901,-37.3492,144.3492,Bulloo Lake,946175.8816936557
27902,-31.3964,152.2519,Upper Coomera River,363513.3639568092
27903,-36.6006,147.1069,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",869876.2983743877
27904,-36.1757,148.7706,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",839897.2765483812
27905,-37.7512,142.0216,Bulloo Lake,976192.1071427253
27906,-35.9105,144.3659,Bulloo Lake,790401.3830993717
27907,-42.9783,147.0538,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1567294.0696358902
27908,-37.1551,144.9443,Lake Numalla Aggregation,931919.5486386017
27909,-34.6224,149.9631,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",708608.5903516442
27910,-37.2113,145.4309,Lake Numalla Aggregation,941819.4015854056
27912,-37.5192,145.3642,Lake Numalla Aggregation,975029.8481716665
27913,-27.4859,153.0511,Moreton Bay,13193.449232196728
27914,-38.2749,146.2595,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1056609.8622496612
27915,-37.6305,144.8032,Lake Numalla Aggregation,983714.4802736808
27916,-35.9731,144.4012,Bulloo Lake,797882.4656161774
27917,-37.7614,145.1264,Lake Numalla Aggregation,999830.0402460922
27918,-36.9861,143.9673,Bulloo Lake,900898.1323198162
27919,-34.6664,143.5178,Bulloo Lake,640230.7755319763
27920,-37.5659,146.2495,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",978651.8687688027
27921,-36.0754,146.8797,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",811563.2457822623
27922,-33.4158,151.4038,Upper Coomera River,602324.0945115284
27923,-37.7219,147.7078,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",996188.6066087955
27924,-38.1117,147.0784,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1036782.5899990714
27925,-36.3802,145.3938,Lake Numalla Aggregation,850040.8061831326
27926,-35.3403,149.2323,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",760349.814671567
27928,-35.2129,149.0154,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",741272.635940101
27929,-36.4929,144.6187,Lake Numalla Aggregation,857375.3059048641
27930,-33.7651,150.6581,Balonne River Floodplain,641319.0828054326
27931,-37.6575,141.9274,Bulloo Lake,966125.8256420647
27932,-27.4618,152.8991,Greenbank Army Training Area C,19289.33679997244
27933,-37.5843,144.7401,Lake Numalla Aggregation,978389.703943436
27934,-37.9197,147.7249,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1018061.3211123853
27935,-37.9053,146.8177,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1014035.3400436352
27936,-25.0831,151.8837,Granite Creek,51148.29303132854
27937,-38.5341,143.5441,Bulloo Lake,1065996.8133448125
27938,-41.8481,146.5563,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1445644.7392186418
27939,-28.6721,153.4295,Upper Coomera River,51612.69258722394
27940,-37.2999,145.0734,Lake Numalla Aggregation,948659.4798626563
27941,-34.7591,149.7211,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",713998.758189917
27942,-27.4356,153.0435,Moreton Bay,10141.831232416478
27943,-33.4949,148.3088,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",539686.7294944577
27944,-38.1488,144.2999,Bulloo Lake,1032322.1107682488
27945,-37.8623,144.9084,Lake Numalla Aggregation,1009712.822092392
27947,-32.4777,151.9575,Upper Coomera River,487554.107015987
27948,-38.3906,142.5934,Bulloo Lake,1046285.4408116799
27949,-37.6626,145.2699,Lake Numalla Aggregation,990001.6502494221
27951,-33.4302,148.8697,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",547749.1255828934
27953,-37.7041,143.8717,Bulloo Lake,978252.850652157
27954,-36.7445,147.1995,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",885991.81767259
27955,-37.2924,146.1649,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",949079.4289876017
27956,-36.5069,148.3009,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",868478.1380594171
27957,-37.7966,144.9356,Lake Numalla Aggregation,1002606.6090007012
27958,-38.1103,144.6424,Bulloo Lake,1033563.0438139162
27959,-37.6721,145.1533,Lake Numalla Aggregation,990184.8408883441
27960,-43.0881,147.0139,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1579092.2049324515
27961,-33.8504,151.1311,Upper Coomera River,656104.8897733402
27962,-34.5243,144.7132,Lake Numalla Aggregation,639193.4268842507
27963,-38.0773,145.7547,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1038782.7807410981
27964,-36.4041,148.6031,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",861772.2349551561
27965,-37.3068,142.9472,Bulloo Lake,927458.7097280486
27966,-37.4097,143.4829,Bulloo Lake,942058.5793642787
27967,-37.7297,144.9761,Lake Numalla Aggregation,995445.1110288019
27968,-37.0172,145.1199,Lake Numalla Aggregation,917811.314394919
27969,-38.1425,146.7914,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1040211.9807757032
27970,-38.3482,146.1075,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1065591.5011129938
27971,-38.1464,144.3697,Bulloo Lake,1033086.463021149
27972,-33.7481,150.6788,Balonne River Floodplain,640210.6511260747
27973,-37.8881,144.6425,Bulloo Lake,1009549.2495081237
27974,-37.7117,145.1097,Lake Numalla Aggregation,994251.5512407254
27975,-37.0296,142.5868,Bulloo Lake,896090.874230654
27976,-36.3643,145.3826,Lake Numalla Aggregation,848172.686746348
27978,-27.3736,152.9914,Pine River and Hayes Inlet,7430.693429974836
27979,-34.7791,138.4803,Bulloo Lake,738849.3268285178
27980,-37.7361,145.2207,Lake Numalla Aggregation,997706.6740107777
27981,-35.4545,149.0782,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",768675.517715556
27982,-38.0882,146.8098,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1034206.4413663064
27984,-33.2886,149.0958,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",540476.2651176397
27985,-37.8034,145.2036,Lake Numalla Aggregation,1004982.068598012
27986,-27.4374,152.9927,Moreton Bay,13059.620514040822
27987,-27.3883,150.6531,Lake Broadwater,43141.48545290488
27988,-37.2735,144.2404,Bulloo Lake,936216.594585441
27989,-37.2544,145.8719,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",947362.8962944604
27990,-35.5621,138.9214,Bulloo Lake,798381.0771089974
27991,-37.7978,145.0081,Lake Numalla Aggregation,1003118.9612799905
27992,-36.4046,147.8279,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",851950.1918377464
